5.1702435294e-04	3.9552365246e+03	4.2479974887e+03	4.4833695646e+02	-1.2181517767e+03	2.3934568034e+02	4.3476646373e+02
5.3370255788e-04	3.3613511694e+03	3.9426565284e+03	7.7032850288e+02	-1.2300115479e+03	2.5209065010e+02	3.3814256429e+02
5.5038076281e-04	2.7762179363e+03	3.6341232253e+03	1.0760737557e+03	-1.2320446398e+03	2.6448141419e+02	2.4164976920e+02
5.6705896774e-04	2.1986837919e+03	3.3164001069e+03	1.3649267161e+03	-1.2263162849e+03	2.7643153668e+02	1.4614015460e+02
5.8373717268e-04	1.6279700522e+03	2.9843592306e+03	1.6362937155e+03	-1.2147394459e+03	2.8785555202e+02	5.2424735764e+01
6.0041537761e-04	1.0645612875e+03	2.6349178009e+03	1.8893110916e+03	-1.1987575707e+03	2.9867150931e+02	-3.8731503852e+01
6.1709358255e-04	5.1082144100e+02	2.2678706608e+03	2.1226308008e+03	-1.1791142089e+03	3.0880031711e+02	-1.2661690021e+02
6.3377178748e-04	-2.8736799849e+01	1.8862586543e+03	2.3343215108e+03	-1.1557506327e+03	3.1816666992e+02	-2.1057668891e+02
6.5044999241e-04	-5.4757167255e+02	1.4962328929e+03	2.5219168188e+03	-1.1278363801e+03	3.2670015941e+02	-2.9002043433e+02
6.6712819735e-04	-1.0375961440e+03	1.1064289678e+03	2.6825859700e+03	-1.0939296611e+03	3.3433645762e+02	-3.6442417308e+02
6.8380640228e-04	-1.4899607070e+03	7.2695623796e+02	2.8134114726e+03	-1.0522396923e+03	3.4101619664e+02	-4.3333264604e+02
7.0048460721e-04	-1.8960045446e+03	3.6815585113e+02	2.9117305676e+03	-1.0009543058e+03	3.4668667056e+02	-4.9635967344e+02
7.1716281215e-04	-2.2482455502e+03	3.9308688659e+01	2.9754807591e+03	-9.3857579549e+02	3.5130175066e+02	-5.5319186230e+02
7.3384101708e-04	-2.5412563615e+03	-2.5250900777e+02	3.0035130277e+03	-8.6422033821e+02	3.5482387806e+02	-6.0358791573e+02
7.5051922202e-04	-2.7722806652e+03	-5.0325788092e+02	2.9957897417e+03	-7.7782779981e+02	3.5722183992e+02	-6.4737655889e+02
7.6719742695e-04	-2.9415239463e+03	-7.1233497475e+02	2.9534793729e+03	-6.8026030940e+02	3.5847257565e+02	-6.8445413578e+02
7.8387563188e-04	-3.0520729486e+03	-8.8249199339e+02	2.8789082763e+03	-5.7327145856e+02	3.5856061959e+02	-7.1478326538e+02
8.0055383682e-04	-3.1094477557e+03	-1.0192877593e+03	2.7753755105e+03	-4.5934675484e+02	3.5747974834e+02	-7.3839140468e+02
8.1723204175e-04	-3.1208567043e+03	-1.1301590127e+03	2.6468622004e+03	-3.4144630638e+02	3.5523079775e+02	-7.5536453261e+02
8.3391024668e-04	-3.0942713832e+03	-1.2232567445e+03	2.4976730365e+03	-2.2268056602e+02	3.5182212485e+02	-7.6584315973e+02
8.5058845162e-04	-3.0374498704e+03	-1.3062204721e+03	2.3320589285e+03	-1.0597568077e+02	3.4727196901e+02	-7.7002160651e+02
8.6726665655e-04	-2.9570550937e+03	-1.3850715805e+03	2.1538812109e+03	6.2335643063e+00	3.4160425575e+02	-7.6813892691e+02
8.8394486148e-04	-2.8579811736e+03	-1.4633830240e+03	1.9663453894e+03	1.1222986706e+02	3.3485175478e+02	-7.6047660221e+02
9.0062306642e-04	-2.7429940755e+03	-1.5418486569e+03	1.7718549834e+03	2.1113829131e+02	3.2705331535e+02	-7.4735185789e+02
9.1730127135e-04	-2.6127090044e+03	-1.6182984492e+03	1.5719862902e+03	3.0292261698e+02	3.1825538450e+02	-7.2911266011e+02
9.3397947629e-04	-2.4659226057e+03	-1.6881626723e+03	1.3676007569e+03	3.8826637252e+02	3.0851075376e+02	-7.0613507646e+02
9.5065768122e-04	-2.3002174112e+03	-1.7452904484e+03	1.1590524844e+03	4.6835172095e+02	2.9787761160e+02	-6.7881404488e+02
9.6733588615e-04	-2.1127549014e+03	-1.7830104271e+03	9.4647099418e+02	5.4457822996e+02	2.8642081089e+02	-6.4756054625e+02
9.8401409109e-04	-1.9011127415e+03	-1.7952585595e+03	7.3004835130e+02	6.1826129196e+02	2.7420845561e+02	-6.1279630478e+02
1.0006922960e-03	-1.6640683422e+03	-1.7776099110e+03	5.1032886671e+02	6.9035095288e+02	2.6131399750e+02	-5.7495031315e+02
1.0173705010e-03	-1.4021806702e+03	-1.7280604759e+03	2.8841074646e+02	7.6122506194e+02	2.4781561317e+02	-5.3445439660e+02
1.0340487059e-03	-1.1180876543e+03	-1.6474387170e+03	6.6052379523e+01	8.3057208494e+02	2.3379208306e+02	-4.9173602554e+02
1.0507269108e-03	-8.1649500894e+02	-1.5394021261e+03	-1.5433497729e+02	8.9739479566e+02	2.1932691766e+02	-4.4721896089e+02
1.0674051158e-03	-5.0382665498e+02	-1.4100087183e+03	-3.6981834238e+02	9.6011932898e+02	2.0450465590e+02	-4.0131718965e+02
1.0840833207e-03	-1.8762130097e+02	-1.2669440900e+03	-5.7716461233e+02	1.0168022430e+03	1.8941138331e+02	-3.5443134922e+02
1.1007615256e-03	1.2424815481e+02	-1.1185157685e+03	-7.7311873213e+02	1.0653938841e+03	1.7413258373e+02	-3.0694587391e+02
1.1174397306e-03	4.2441345857e+02	-9.7257057415e+02	-9.5471105408e+02	1.1040270541e+03	1.5875524331e+02	-2.5923001330e+02
1.1341179355e-03	7.0679645316e+02	-8.3548662925e+02	-1.1195448513e+03	1.1312842203e+03	1.4336544368e+02	-2.1163312599e+02
1.1507961404e-03	9.6720378050e+02	-7.1139856187e+02	-1.2660047096e+03	1.1463987248e+03	1.2804683907e+02	-1.6448221108e+02
1.1674743454e-03	1.2036669859e+03	-6.0176087152e+02	-1.3933789900e+03	1.1493698000e+03	1.1288231937e+02	-1.1808165881e+02
1.1841525503e-03	1.4164672535e+03	-5.0530707853e+02	-1.5018609535e+03	1.1409663828e+03	9.7951652102e+01	-7.2714019302e+01
1.2008307552e-03	1.6078589840e+03	-4.1840634960e+02	-1.5924416944e+03	1.1226271825e+03	8.3333754649e+01	-2.8637625301e+01
1.2175089602e-03	1.7815366962e+03	-3.3575937807e+02	-1.6667154136e+03	1.0962705680e+03	6.9101860200e+01	1.3915500292e+01
1.2341871651e-03	1.9419016027e+03	-2.5132488339e+02	-1.7265961676e+03	1.0640363378e+03	5.5326722482e+01	5.4737325224e+01
1.2508653700e-03	2.0932727910e+03	-1.5933626160e+02	-1.7740244455e+03	1.0280087747e+03	4.2074938452e+01	9.3643904673e+01
1.2675435750e-03	2.2391552520e+03	-5.5252331810e+01	-1.8106997849e+03	9.8995756878e+02	2.9407756145e+01	1.3047667949e+02
1.2842217799e-03	2.3816432402e+03	6.3488185937e+01	-1.8378469035e+03	9.5113053940e+02	1.7382446284e+01	1.6509955820e+02
1.3008999848e-03	2.5210783869e+03	1.9703158390e+02	-1.8560897099e+03	9.1212981424e+02	6.0505740891e+00	1.9740135052e+02
1.3175781898e-03	2.6559888813e+03	3.4303766949e+02	-1.8654212832e+03	8.7289031571e+02	-4.5411394395e+00	2.2729227561e+02
1.3342563947e-03	2.7833073916e+03	4.9698808788e+02	-1.8652709493e+03	8.3275592831e+02	-1.4351335710e+01	2.5470380366e+02
1.3509345996e-03	2.8988634471e+03	6.5281938158e+02	-1.8546864789e+03	7.9064881943e+02	-2.3345523924e+01	2.7958983276e+02
1.3676128046e-03	2.9980287567e+03	8.0378179310e+02	-1.8325567608e+03	7.4529545615e+02	-3.1492833030e+01	3.0192159874e+02
1.3842910095e-03	3.0764433133e+03	9.4339289178e+02	-1.7978750039e+03	6.9547966675e+02	-3.8770551730e+01	3.2168892864e+02
1.4009692144e-03	3.1307174248e+03	1.0663490925e+03	-1.7499899072e+03	6.4028579980e+02	-4.5159386242e+01	3.3889871537e+02
1.4176474194e-03	3.1589713470e+03	1.1692494990e+03	-1.6887961715e+03	5.7928831665e+02	-5.0647197838e+01	3.5357341131e+02
1.4343256243e-03	3.1611780159e+03	1.2510392810e+03	-1.6148586802e+03	5.1267365798e+02	-5.5227061685e+01	3.6575106752e+02
1.4510038292e-03	3.1392179883e+03	1.3131018366e+03	-1.5294280348e+03	4.4125844729e+02	-5.8897165836e+01	3.7548149627e+02
1.4676820342e-03	3.0966710976e+03	1.3589942739e+03	-1.4343618489e+03	3.6642230082e+02	-6.1661190036e+01	3.8282671440e+02
1.4843602391e-03	3.0383679684e+03	1.3938738115e+03	-1.3319577933e+03	2.8994894217e+02	-6.3528946218e+01	3.8786123417e+02
1.5010384440e-03	2.9697625470e+03	1.4236946767e+03	-1.2247246317e+03	2.1381315669e+02	-6.4514471704e+01	3.9066764080e+02
1.5177166490e-03	2.8962331701e+03	1.4543110179e+03	-1.1151252120e+03	1.3993716885e+02	-6.4635831876e+01	3.9133679997e+02
1.5343948539e-03	2.8224027302e+03	1.4906048687e+03	-1.0053257766e+03	6.9956215735e+01	-6.3916306988e+01	3.8996742816e+02
1.5510730588e-03	2.7515936229e+03	1.5357787614e+03	-8.9699871142e+02	5.0299908571e+00	-6.2383925115e+01	3.8666620197e+02
1.5677512638e-03	2.6854614143e+03	1.5909055231e+03	-7.9118076178e+02	-5.4279761681e+01	-6.0069361237e+01	3.8154348017e+02
1.5844294687e-03	2.6239137159e+03	1.6548081304e+03	-6.8825227075e+02	-1.0803975546e+02	-5.7006949718e+01	3.7471354100e+02
1.6011076736e-03	2.5652607249e+03	1.7242757343e+03	-5.8798464011e+02	-1.5689045230e+02	-5.3234752007e+01	3.6629431824e+02
1.6177858786e-03	2.5066170976e+03	1.7945782797e+03	-4.8968613186e+02	-2.0190378935e+02	-4.8793179235e+01	3.5640714125e+02
1.6344640835e-03	2.4444641718e+03	1.8602008958e+03	-3.9241126229e+02	-2.4438856751e+02	-4.3726181952e+01	3.4517474203e+02
1.6511422884e-03	2.3752951574e+03	1.9156886517e+03	-2.9519045374e+02	-2.8566238793e+02	-3.8078267592e+01	3.3271998857e+02
1.6678204934e-03	2.2962467941e+03	1.9564685393e+03	-1.9726063488e+02	-3.2683082201e+02	-3.1897030212e+01	3.1916620784e+02
1.6844986983e-03	2.2056308426e+03	1.9795367217e+03	-9.8259442609e+01	-3.6860386214e+02	-2.5230566543e+01	3.0463758783e+02
1.7011769032e-03	2.1032698569e+03	1.9838964382e+03	1.6515501251e+00	-4.1117468979e+02	-1.8129097054e+01	2.8925664638e+02
1.7178551082e-03	1.9906109695e+03	1.9707047935e+03	1.0174491361e+02	-4.5418274850e+02	-1.0642553626e+01	2.7314417265e+02
1.7345333131e-03	1.8705832526e+03	1.9430912426e+03	2.0078044054e+02	-4.9675869211e+02	-2.8214828387e+00	2.5641850289e+02
1.7512115180e-03	1.7472378576e+03	1.9056957014e+03	2.9713596296e+02	-5.3765012683e+02	5.2823754935e+00	2.3919701638e+02
1.7678897230e-03	1.6252284777e+03	1.8639873177e+03	3.8899175943e+02	-5.7540111554e+02	1.3618910295e+01	2.2159187287e+02
1.7845679279e-03	1.5091893011e+03	1.8234709276e+03	4.7456139854e+02	-6.0856608963e+02	2.2137292205e+01	2.0371286479e+02
1.8012461328e-03	1.4031363019e+03	1.7889049122e+03	5.5230885726e+02	-6.3591766602e+02	3.0788849221e+01	1.8566555172e+02
1.8179243378e-03	1.3099566359e+03	1.7636361414e+03	6.2112898729e+02	-6.5662224524e+02	3.9524497745e+01	1.6755223255e+02
1.8346025427e-03	1.2310635502e+03	1.7491611477e+03	6.8047651176e+02	-6.7036035976e+02	4.8296894093e+01	1.4947160905e+02
1.8512807476e-03	1.1662689471e+03	1.7449560817e+03	7.3040936490e+02	-6.7736642016e+02	5.7060867232e+01	1.3151519861e+02
1.8679589526e-03	1.1138979657e+03	1.7486220893e+03	7.7154523824e+02	-6.7839279843e+02	6.5772550603e+01	1.1377212377e+02
1.8846371575e-03	1.0710938466e+03	1.7562926256e+03	8.0495322532e+02	-6.7459759676e+02	7.4389637655e+01	9.6325229066e+01
1.9013153624e-03	1.0343112860e+03	1.7632607262e+03	8.3197003063e+02	-6.6737463203e+02	8.2872008982e+01	7.9252058105e+01
1.9179935674e-03	9.9988848617e+02	1.7647153590e+03	8.5398922460e+02	-6.5815626621e+02	9.1182311566e+01	6.2624386177e+01
1.9346717723e-03	9.6461199651e+02	1.7564842471e+03	8.7226150307e+02	-6.4821269958e+02	9.9285599289e+01	4.6508643162e+01
1.9513499772e-03	9.2621933759e+02	1.7356701387e+03	8.8770455122e+02	-6.3848120482e+02	1.0714758797e+02	3.0967770927e+01
1.9680281822e-03	8.8373211895e+02	1.7010888490e+03	9.0078279759e+02	-6.2944655238e+02	1.1473896651e+02	1.6057005468e+01
1.9847063871e-03	8.3759324022e+02	1.6534453932e+03	9.1146047316e+02	-6.2109607203e+02	1.2203132324e+02	1.8262991293e+00
2.0013845920e-03	7.8959616705e+02	1.5952299521e+03	9.1922306700e+02	-6.1294338743e+02	1.2899978903e+02	-1.1679335125e+01
2.0180627970e-03	7.4259626039e+02	1.5303490299e+03	9.2318424436e+02	-6.0413027307e+02	1.3562129965e+02	-2.4419813557e+01
2.0347410019e-03	7.0007115014e+02	1.4635514594e+03	9.2224671794e+02	-5.9357721347e+02	1.4187666820e+02	-3.6362286375e+01
2.0514192068e-03	6.6559407942e+02	1.3997402990e+03	9.1528814182e+02	-5.8016786285e+02	1.4774915314e+02	-4.7478918041e+01
2.0680974118e-03	6.4229614194e+02	1.3432706490e+03	9.0135827735e+02	-5.6293673725e+02	1.5322435383e+02	-5.7746629750e+01
2.0847756167e-03	6.3238445414e+02	1.2973359469e+03	8.7985836882e+02	-5.4123378389e+02	1.5829075694e+02	-6.7147346377e+01
2.1014538216e-03	6.3682164576e+02	1.2635367611e+03	8.5064693415e+02	-5.1483863618e+02	1.6293880271e+02	-7.5668648893e+01
2.1181320266e-03	6.5517051795e+02	1.2416891795e+03	8.1410362287e+02	-4.8400843622e+02	1.6716293900e+02	-8.3303890683e+01
2.1348102315e-03	6.8566384639e+02	1.2299012261e+03	7.7109350978e+02	-4.4945794146e+02	1.7095880654e+02	-9.0050084115e+01
2.1514884364e-03	7.2544970914e+02	1.2248957506e+03	7.2288115789e+02	-4.1226997817e+02	1.7432505291e+02	-9.5908715214e+01
2.1681666414e-03	7.7099572867e+02	1.2225356723e+03	6.7098324167e+02	-3.7375680178e+02	1.7726247739e+02	-1.0088594135e+02
2.1848448463e-03	8.1859398704e+02	1.2184668526e+03	6.1697633641e+02	-3.3528331191e+02	1.7977440080e+02	-1.0499231209e+02
2.2015230512e-03	8.6486508534e+02	1.2087767098e+03	5.6231886373e+02	-2.9809018862e+02	1.8186608549e+02	-1.0824306018e+02
2.2182012562e-03	9.0721809624e+02	1.1905858866e+03	5.0817808180e+02	-2.6313484592e+02	1.8354412826e+02	-1.1065498479e+02
2.2348794611e-03	9.4418022645e+02	1.1624676833e+03	4.5531201650e+02	-2.3097823572e+02	1.8481805885e+02	-1.1225061832e+02
2.2515576660e-03	9.7554973666e+02	1.1246512928e+03	4.0401310943e+02	-2.0173203084e+02	1.8569868575e+02	-1.1305552954e+02
2.2682358710e-03	1.0023690442e+03	1.0789729278e+03	3.5411640551e+02	-1.7506934307e+02	1.8619877369e+02	-1.1309763299e+02
2.2849140759e-03	1.0267042457e+03	1.0285904594e+03	3.0507882921e+02	-1.5030186016e+02	1.8633225935e+02	-1.1240675074e+02
2.3015922808e-03	1.0512694456e+03	9.7750158165e+02	2.5612072597e+02	-1.2650880265e+02	1.8611453518e+02	-1.1101658639e+02
2.3182704858e-03	1.0789810075e+03	9.2995172119e+02	2.0638362130e+02	-1.0269772987e+02	1.8556287071e+02	-1.0896310217e+02
2.3349486907e-03	1.1124716195e+03	8.8980643246e+02	1.5510676778e+02	-7.7971060355e+01	1.8469438099e+02	-1.0628357387e+02
2.3516268956e-03	1.1536603908e+03	8.5999121141e+02	1.0178560641e+02	-5.1675822861e+01	1.8352756860e+02	-1.0301656545e+02
2.3683051006e-03	1.2034347190e+03	8.4207858307e+02	4.6285668258e+01	-2.3515148316e+01	1.8208195534e+02	-9.9203241651e+01
2.3849833055e-03	1.2614906943e+03	8.3607734402e+02	-1.1104216841e+01	6.3973913622e+00	1.8037767504e+02	-9.4885156847e+01
2.4016615104e-03	1.3263497582e+03	8.4046189381e+02	-6.9669710768e+01	3.7543557031e+01	1.7843541684e+02	-9.0104225698e+01
2.4183397154e-03	1.3955594022e+03	8.5242000625e+02	-1.2835750498e+02	6.9071068364e+01	1.7627590023e+02	-8.4903919202e+01
2.4350179203e-03	1.4660260513e+03	8.6829108070e+02	-1.8589095906e+02	9.9911088827e+01	1.7392119188e+02	-7.9328681252e+01
2.4516961252e-03	1.5344412623e+03	8.8411906082e+02	-2.4092597015e+02	1.2892651860e+02	1.7139286545e+02	-7.3422939053e+01
2.4683743302e-03	1.5977467781e+03	8.9624608663e+02	-2.9222671162e+02	1.5507047805e+02	1.6871263594e+02	-6.7230079993e+01
2.4850525351e-03	1.6535371345e+03	9.0184230231e+02	-3.3880796688e+02	1.7753124566e+02	1.6590151808e+02	-6.0793462104e+01
2.5017307401e-03	1.7003776449e+03	8.9931226899e+02	-3.8005440255e+02	1.9584098446e+02	1.6298119436e+02	-5.4156927683e+01
2.5184089450e-03	1.7379677690e+03	8.8850878564e+02	-4.1578014382e+02	2.0993165251e+02	1.5997267904e+02	-4.7363177074e+01
2.5350871499e-03	1.7671367492e+03	8.7072918251e+02	-4.4622174647e+02	2.2013306160e+02	1.5689702248e+02	-4.0453786335e+01
2.5517653549e-03	1.7896836913e+03	8.4849502500e+02	-4.7198753906e+02	2.2711487104e+02	1.5377387440e+02	-3.3468894713e+01
2.5684435598e-03	1.8080689070e+03	8.2515662654e+02	-4.9393798091e+02	2.3177824627e+02	1.5062310498e+02	-2.6447968610e+01
2.5851217647e-03	1.8250081254e+03	8.0437601062e+02	-5.1303679232e+02	2.3511723414e+02	1.4746367844e+02	-1.9429198265e+01
2.6017999697e-03	1.8430633567e+03	7.8957715646e+02	-5.3020566060e+02	2.3807020494e+02	1.4431359553e+02	-1.2448509829e+01
2.6184781746e-03	1.8642334276e+03	7.8343145462e+02	-5.4616870917e+02	2.4138014718e+02	1.4118993059e+02	-5.5402801510e+00
2.6351563795e-03	1.8896580839e+03	7.8746886813e+02	-5.6134710238e+02	2.4549020524e+02	1.3811016875e+02	1.2610865986e+00
2.6518345845e-03	1.9194539189e+03	8.0185925501e+02	-5.7580029824e+02	2.5048688964e+02	1.3508947895e+02	7.9247879934e+00
2.6685127894e-03	1.9526995018e+03	8.2540229386e+02	-5.8921856511e+02	2.5609340126e+02	1.3214280760e+02	1.4421903400e+01
2.6851909943e-03	1.9875792553e+03	8.5571336226e+02	-6.0097493857e+02	2.6172276842e+02	1.2928362998e+02	2.0725542685e+01
2.7018691993e-03	2.0216689830e+03	8.8958941713e+02	-6.1023305391e+02	2.6657363180e+02	1.2652472540e+02	2.6810104092e+01
2.7185474042e-03	2.0522893041e+03	9.2348467335e+02	-6.1606981224e+02	2.6975808551e+02	1.2387785259e+02	3.2652143411e+01
2.7352256091e-03	2.0769191451e+03	9.5403258410e+02	-6.1763239745e+02	2.7044452989e+02	1.2135301624e+02	3.8232183152e+01
2.7519038141e-03	2.0935683009e+03	9.7853301455e+02	-6.1427377403e+02	2.6798611325e+02	1.1895982573e+02	4.3531700429e+01
2.7685820190e-03	2.1010640637e+03	9.9533107670e+02	-6.0565247900e+02	2.6202329283e+02	1.1670682280e+02	4.8533567841e+01
2.7852602239e-03	2.0992262931e+03	1.0040399833e+03	-5.9180067974e+02	2.5254069950e+02	1.1460128171e+02	5.3224133840e+01
2.8019384289e-03	2.0888851916e+03	1.0055661597e+03	-5.7312950879e+02	2.3987829196e+02	1.1264938993e+02	5.7591843467e+01
2.8186166338e-03	2.0717539043e+03	1.0019484555e+03	-5.5037882628e+02	2.2468334459e+02	1.1085582508e+02	6.1627880032e+01
2.8352948387e-03	2.0501756687e+03	9.9602862982e+02	-5.2452647747e+02	2.0782198686e+02	1.0922461950e+02	6.5324188067e+01
2.8519730437e-03	2.0267806812e+03	9.9100865786e+02	-4.9665930673e+02	1.9025877085e+02	1.0775851627e+02	6.8675117260e+01
2.8686512486e-03	2.0041101189e+03	9.8996153721e+02	-4.6783525707e+02	1.7292575736e+02	1.0645895105e+02	7.1678210798e+01
2.8853294535e-03	1.9842606249e+03	9.9536900635e+02	-4.3895649398e+02	1.5659785647e+02	1.0532692504e+02	7.4332757655e+01
2.9020076585e-03	1.9685922331e+03	1.0087522811e+03	-4.1065452530e+02	1.4179063527e+02	1.0436221701e+02	7.6639186436e+01
2.9186858634e-03	1.9575626557e+03	1.0304518878e+03	-3.8323236826e+02	1.2870125442e+02	1.0356400535e+02	7.8600427021e+01
2.9353640683e-03	1.9506942706e+03	1.0595854069e+03	-3.5665265548e+02	1.1719778173e+02	1.0292983614e+02	8.0221504160e+01
2.9520422733e-03	1.9466737597e+03	1.0941874595e+03	-3.3057001028e+02	1.0685401178e+02	1.0245693409e+02	8.1508664095e+01
2.9687204782e-03	1.9435891350e+03	1.1315085245e+03	-3.0442109128e+02	9.7031646780e+01	1.0214144726e+02	8.2469183244e+01
2.9853986831e-03	1.9392425609e+03	1.1684244664e+03	-2.7753643130e+02	8.6989009543e+01	1.0197914087e+02	8.3112360217e+01
3.0020768881e-03	1.9314980219e+03	1.2018981014e+03	-2.4926319145e+02	7.6005422598e+01	1.0196470139e+02	8.3449418930e+01
3.0187550930e-03	1.9186304880e+03	1.2294194826e+03	-2.1910082528e+02	6.3498488656e+01	1.0209204653e+02	8.3492915935e+01
3.0354332979e-03	1.8995896141e+03	1.2493632730e+03	-1.8679064967e+02	4.9120140590e+01	1.0235537443e+02	8.3255346353e+01
3.0521115029e-03	1.8741740088e+03	1.2612085811e+03	-1.5238260481e+02	3.2817193277e+01	1.0274732164e+02	8.2751430230e+01
3.0687897078e-03	1.8430734953e+03	1.2655944620e+03	-1.1624939575e+02	1.4844979640e+01	1.0326053677e+02	8.1996718571e+01
3.0854679127e-03	1.8077692214e+03	1.2642000372e+03	-7.9047014382e+01	-4.2648077784e+00	1.0388728690e+02	8.1006757952e+01
3.1021461177e-03	1.7703356874e+03	1.2594777766e+03	-4.1647240940e+01	-2.3776363527e+01	1.0461923637e+02	7.9797811853e+01
3.1188243226e-03	1.7331428805e+03	1.2542716421e+03	-5.0258603062e+00	-4.2852287837e+01	1.0544778684e+02	7.8387445302e+01
3.1355025275e-03	1.6985176986e+03	1.2513855262e+03	2.9864413319e+01	-6.0670690721e+01	1.0636403160e+02	7.6794173285e+01
3.1521807325e-03	1.6684249489e+03	1.2531615832e+03	6.2208091675e+01	-7.6536976172e+01	1.0735954144e+02	7.5035583810e+01
3.1688589374e-03	1.6442006392e+03	1.2611393706e+03	9.1424589799e+01	-8.9979231260e+01	1.0842529244e+02	7.3129777204e+01
3.1855371423e-03	1.6263814466e+03	1.2758332479e+03	1.1723385714e+02	-1.0080555572e+02	1.0955205746e+02	7.1095360966e+01
3.2022153473e-03	1.6146570267e+03	1.2966679386e+03	1.3967161651e+02	-1.0912248555e+02	1.1073046741e+02	6.8951145539e+01
3.2188935522e-03	1.6079392739e+03	1.3220747415e+03	1.5906573823e+02	-1.1530909176e+02	1.1195127479e+02	6.6715538610e+01
3.2355717571e-03	1.6045508210e+03	1.3497372863e+03	1.7596990375e+02	-1.1995341305e+02	1.1320602782e+02	6.4405992418e+01
