0.000000000000000000e+00 5.000000000000000000e+05 1.000000000000000000e+06 2.000000000000000000e+06 3.000000000000000000e+06 4.000000000000000000e+06 5.000000000000000000e+06 6.000000000000000000e+06 7.000000000000000000e+06 8.000000000000000000e+06 9.000000000000000000e+06 1.000000000000000000e+07 1.200000000000000000e+07 1.400000000000000000e+07 1.600000000000000000e+07 1.800000000000000000e+07 2.000000000000000000e+07 1.000000000000000000e+08
-1.250000000000000000e+04 8.816487111649147374e-18 7.773044498987550795e-35 6.042022078324063661e-69 4.696490647867752503e-103 3.650603079495543222e-137 2.837630018505944478e-171 2.205702440550926072e-205 1.714502322192754782e-239 1.332690284402234344e-273 1.035906088402738380e-307 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.249166666666666788e+04 9.050350106822687894e-18 8.190883705606543389e-35 6.709057587877077441e-69 5.495311047651829467e-103 4.501145371745099544e-137 3.686835828199219292e-171 3.019844351044424669e-205 2.473519388843844757e-239 2.026030965758232608e-273 1.659498402448481044e-307 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.248333333333333212e+04 9.290416468464086533e-18 8.631183815750870478e-35 7.449733406127974689e-69 6.430001840662764368e-103 5.549852782237912029e-137 4.790179951384840316e-171 4.134492367092653253e-205 3.568556360519510976e-239 3.080086590451389427e-273 2.658479353061493175e-307 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.247500000000000000e+04 9.536850744861297900e-18 9.095152212976148828e-35 8.272179377720494551e-69 7.523673057340807955e-103 6.842895165718422313e-137 6.223717310964593248e-171 5.660565627375598078e-205 5.148370599252336141e-239 4.682521424901255728e-273 4.258824510000009567e-307 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.246666666666666788e+04 9.789821849051920443e-18 9.584061183617436182e-35 9.185422877132245255e-69 8.803365485183349030e-103 8.437199343174441052e-137 8.086263472335724990e-171 7.749924386571746700e-205 7.427574948931772135e-239 7.118633275646323064e-273 6.822541685753421015e-307 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.245833333333333394e+04 1.004950317460053052e-17 1.009925140563061433e-34 1.019948789541319277e-68 1.030071924644597208e-102 1.040295533286802301e-136 1.050620612681723997e-170 1.061048169941024640e-204 1.071579222171853038e-238 1.082214796576472212e-272 1.092955930551903003e-306 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.245000000000000182e+04 1.031607271444739096e-17 1.064213562497659472e-34 1.132550506603959779e-68 1.205275609341494830e-102 1.282670650008886031e-136 1.365035501957106463e-170 1.452689294473511779e-204 1.545971649273911288e-238 1.645243996394218181e-272 1.750890974580627202e-306 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.244166666666666606e+04 1.058971318291035524e-17 1.121420252963053782e-34 1.257583383755719537e-68 1.410279476333432264e-102 1.581515967098485529e-136 1.773544035888591504e-170 1.988888201367299891e-204 2.230379509892550477e-238 2.501192754187457901e-272 2.804888211110097028e-306 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.243333333333333394e+04 1.087061214092186566e-17 1.181702083183578668e-34 1.396419813400409282e-68 1.650152202494064255e-102 1.949988295257234051e-136 2.304305230689035808e-170 2.723002291396011270e-204 3.217777480256461614e-238 3.802454351640213203e-272 4.493368228543639419e-306 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.242500000000000000e+04 1.115896212458911431e-17 1.245224356980144030e-34 1.550583699216613071e-68 1.930824589800817920e-102 2.404309808276276258e-136 2.993905134991751897e-170 3.728083596579496073e-204 4.642300499319255664e-238 5.780705654173504359e-272 7.198275481108968915e-306 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.241666666666666788e+04 1.145496077716315088e-17 1.312161264063462358e-34 1.721767182908623161e-68 2.259236203148301034e-102 2.964482232141095986e-136 3.889878753019713762e-170 5.104148221615951702e-204 6.697465582442860414e-238 8.788154904680255615e-272 1.153147644851010354e-305 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.240833333333333212e+04 1.175881098450978725e-17 1.382696357694280368e-34 1.911849217581029579e-68 2.643506949609874430e-102 3.655167430765194782e-136 5.053986693281652405e-170 6.988128992635703105e-204 9.662460505216011694e-238 1.336024894692663554e-271 1.847316755680378257e-305 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.240000000000000000e+04 1.207072101417268021e-17 1.457023058019899437e-34 2.122916191601658951e-68 3.093137841407363676e-102 4.506773156564491503e-136 6.566472406379310075e-170 9.567501705946205486e-204 1.394007059320854081e-237 2.031100428473027117e-271 2.959360157439339603e-305 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.239166666666666606e+04 1.239090465812646374e-17 1.535345182467801171e-34 2.357284829327085702e-68 3.619245906411619882e-102 5.556791766575626926e-136 8.531593468788026133e-170 1.309894093107726660e-203 2.011139585396063152e-237 3.087793473708268236e-271 4.740828834313169442e-305 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.238333333333333394e+04 1.271958137931515942e-17 1.617877504650209417e-34 2.617527620053188519e-68 4.234839054284534444e-102 6.851450841741310108e-136 1.108480819106969286e-169 1.793386181569352897e-203 2.901479160311839203e-237 4.694237863679770592e-271 7.594701841124541962e-305 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.237500000000000182e+04 1.305697646207889145e-17 1.704846343312822352e-34 2.906501054307101458e-68 4.955137694270254143e-102 8.447748378688291987e-136 1.440211293263294196e-169 2.455338956917792823e-203 4.185975642294877704e-237 7.136445266963066627e-271 1.216654261763425475e-304 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.236666666666666606e+04 1.340332116656991447e-17 1.796490182942210994e-34 3.227376977407738711e-68 5.797951056566626246e-102 1.041596215430151236e-135 1.871217375610000189e-169 3.361623645434205505e-203 6.039123877769559623e-237 1.084922675998413947e-270 1.949052936682626670e-304 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.235833333333333394e+04 1.375885288726467676e-17 1.893060327733915455e-34 3.583677404440039713e-68 6.784117521741599841e-102 1.284274373909409969e-135 2.431208867173113131e-169 4.602425054880138679e-203 8.712668282762303457e-237 1.649360667480406960e-270 3.122339245731755609e-304 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.235000000000000000e+04 1.412381531568090504e-17 1.994821590714624933e-34 3.979313178781226365e-68 7.938019845247810201e-102 1.583493337482194748e-135 3.158786698362062171e-169 6.301215906354806991e-203 1.256980153775170640e-236 2.507451149850499756e-270 5.001917691383988631e-304 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.234166666666666788e+04 1.449845860741087230e-17 2.102053019908063843e-34 4.418626898504610973e-68 9.288188015848487874e-102 1.952426366818847838e-135 4.104103740519629939e-169 8.627043661775146769e-203 1.813450318211290970e-236 3.811968717849445704e-270 8.012960355150839279e-304 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.233333333333333394e+04 1.488303955358495630e-17 2.215048663535742713e-34 4.906440581831479353e-68 1.086800465350288602e-101 2.407315918304282716e-135 5.332321907547992785e-169 1.181135251485603935e-202 2.616272060258177345e-236 5.795169930521191633e-270 1.283658340956293919e-303 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
