0.000000000000000000e+00 5.000000000000000000e+05 1.000000000000000000e+06 2.000000000000000000e+06 3.000000000000000000e+06 4.000000000000000000e+06 5.000000000000000000e+06 6.000000000000000000e+06 7.000000000000000000e+06 8.000000000000000000e+06 9.000000000000000000e+06 1.000000000000000000e+07 1.200000000000000000e+07 1.400000000000000000e+07 1.600000000000000000e+07 1.800000000000000000e+07 2.000000000000000000e+07 1.000000000000000000e+08
-1.249999999999999818e+04 8.816487111649209003e-18 7.773044498987661982e-35 6.042022078324234560e-69 4.696490647867886340e-103 3.650603079495750862e-137 2.837630018506105817e-171 2.205702440551051337e-205 1.714502322192949787e-239 1.332690284402385801e-273 1.035906088402856165e-307 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.247500000000000000e+04 9.536850744861297900e-18 9.095152212976148828e-35 8.272179377720494551e-69 7.523673057340807955e-103 6.842895165718422313e-137 6.223717310964593248e-171 5.660565627375598078e-205 5.148370599252336141e-239 4.682521424901255728e-273 4.258824510000009567e-307 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.245000000000000000e+04 1.031607271444746338e-17 1.064213562497674653e-34 1.132550506603992106e-68 1.205275609341529132e-102 1.282670650008958968e-136 1.365035501957184053e-170 1.452689294473594285e-204 1.545971649274087240e-238 1.645243996394405347e-272 1.750890974580627202e-306 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.242499999999999818e+04 1.115896212458911431e-17 1.245224356980144030e-34 1.550583699216613071e-68 1.930824589800927765e-102 2.404309808276276258e-136 2.993905134991751897e-170 3.728083596579920292e-204 4.642300499319255664e-238 5.780705654173504359e-272 7.198275481109787245e-306 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.240000000000000000e+04 1.207072101417268021e-17 1.457023058019899437e-34 2.122916191601658951e-68 3.093137841407363676e-102 4.506773156564491503e-136 6.566472406379310075e-170 9.567501705946205486e-204 1.394007059320854081e-237 2.031100428473027117e-271 2.959360157439339603e-305 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.237500000000000000e+04 1.305697646207898544e-17 1.704846343312846513e-34 2.906501054307183819e-68 4.955137694270535696e-102 8.447748378688771612e-136 1.440211293263376272e-169 2.455338956918072141e-203 4.185975642295354001e-237 7.136445266963877814e-271 1.216654261763563693e-304 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.234999999999999818e+04 1.412381531568100364e-17 1.994821590714653157e-34 3.979313178781339200e-68 7.938019845248260685e-102 1.583493337482284564e-135 3.158786698362241621e-169 6.301215906355523135e-203 1.256980153775170640e-236 2.507451149850784723e-270 5.001917691384557694e-304 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.232500000000000000e+04 1.527782175688333551e-17 2.334118376350977647e-34 5.448108594819324007e-68 1.271653038752330781e-101 2.968188726094419261e-135 6.928103850054291012e-169 1.617101450968036659e-202 3.774506213128055737e-236 8.810144313714012098e-270 2.056391974094365503e-303 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.230000000000000000e+04 1.652611793754847742e-17 2.731125740857615712e-34 7.459047812375059572e-68 2.037159748266550113e-101 5.563739426729715714e-135 1.519527196376570451e-168 4.150019839957433460e-202 1.133422600997738828e-235 3.095519640854670864e-269 8.454253372469355160e-303 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.227500000000000000e+04 1.787640793509796414e-17 3.195659606620334586e-34 1.021224032138483128e-67 3.263484388814850773e-101 1.042898523817181763e-134 3.332748686366495178e-168 1.065033035603823953e-201 3.403483051595522225e-235 1.087637330980056822e-268 3.475718685265664828e-302 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.225000000000000000e+04 1.933702529956898559e-17 3.739205474361709779e-34 1.398165757949658002e-67 5.228029056190450842e-101 1.954867486702941772e-134 7.309651207931148880e-168 2.733228781237161792e-201 1.022010402148526972e-234 3.821506890568276399e-268 1.428939948552348801e-301 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
