-1.000000 	0.5e+6	    1.0e+6  	2.0e+6  	3.0e+6	    4.0e+6	    5.0e+6	    6.0e+6	    7.0e+6	    8.0e+6	    9.0e+6      10e+6	    12e+6	    14e+6   	16e+6	    18e+6	    20e+6	    40e6          -1
-650.0	0.016271	0.012226	0.010221	0.008902	0.008654	0.008442	0.008039	0.007284	0.007310	0.007277	0.007112	0.006472	0.006551	0.006037	0.006151	0.005746	0.000664	0.000664
-625.0	0.019077	0.014333	0.011983	0.010436	0.010147	0.009898	0.009425	0.008540	0.008571	0.008532	0.008339	0.007588	0.007680	0.007078	0.007212	0.006737	0.000778	0.000778
-600.0	0.022324	0.016764	0.014011	0.012202	0.011867	0.011577	0.011022	0.009985	0.010024	0.009980	0.009752	0.008874	0.008982	0.008277	0.008435	0.007879	0.000908	0.000908
-575.0	0.026089	0.019576	0.016352	0.014240	0.013856	0.013518	0.012868	0.011654	0.011703	0.011653	0.011386	0.010358	0.010487	0.009662	0.009848	0.009197	0.001054	0.001054
-550.0	0.030466	0.022835	0.019060	0.016596	0.016159	0.015767	0.015005	0.013584	0.013649	0.013591	0.013279	0.012077	0.012231	0.011265	0.011485	0.010724	0.001221	0.001221
-525.0	0.035567	0.026621	0.022200	0.019327	0.018833	0.018380	0.017485	0.015821	0.015908	0.015843	0.015476	0.014071	0.014255	0.013125	0.013385	0.012495	0.001409	0.001409
-500.0	0.041530	0.031031	0.025847	0.022499	0.021945	0.021421	0.020371	0.018421	0.018537	0.018464	0.018033	0.016390	0.016611	0.015288	0.015597	0.014555	0.001624	0.001624
-475.0	0.048519	0.036178	0.030094	0.026190	0.025576	0.024971	0.023735	0.021447	0.021604	0.021523	0.021015	0.019093	0.019360	0.017808	0.018177	0.016956	0.001865	0.001865
-450.0	0.056735	0.042202	0.035047	0.030494	0.029823	0.029124	0.027666	0.024977	0.025191	0.025102	0.024502	0.022249	0.022574	0.020752	0.021194	0.019763	0.002141	0.002141
-425.0	0.066430	0.049269	0.040836	0.035524	0.034803	0.033997	0.032272	0.029104	0.029398	0.029301	0.028590	0.025946	0.026343	0.024200	0.024731	0.023049	0.002448	0.002448
-400.0	0.077914	0.057583	0.047616	0.041414	0.040662	0.039730	0.037681	0.033939	0.034346	0.034242	0.033395	0.030286	0.030773	0.028246	0.028889	0.026909	0.002794	0.002794
-375.0	0.091580	0.067394	0.055570	0.048325	0.047578	0.046500	0.044051	0.039613	0.040186	0.040077	0.039059	0.035395	0.035998	0.033010	0.033791	0.031455	0.003174	0.003174
-350.0	0.107938	0.079007	0.064916	0.056452	0.055776	0.054524	0.051572	0.046287	0.047105	0.046993	0.045757	0.041430	0.042181	0.038635	0.039591	0.036830	0.003590	0.003590
-325.0	0.127658	0.092800	0.075904	0.066028	0.065547	0.064077	0.060476	0.054148	0.055347	0.055233	0.053706	0.048584	0.049524	0.045304	0.046475	0.043209	0.004080	0.004080
-300.0	0.151663	0.109234	0.088810	0.077328	0.077284	0.075516	0.071036	0.063405	0.065236	0.065112	0.063167	0.057111	0.058274	0.053248	0.054673	0.050827	0.004454	0.004454
-275.0	0.181354	0.128796	0.103819	0.090710	0.091616	0.089287	0.083499	0.074274	0.077282	0.077060	0.074410	0.067386	0.068701	0.062814	0.064418	0.060063	0.006078	0.006078
-250.0	0.219129	0.151846	0.120633	0.106524	0.109857	0.105998	0.097739	0.086645	0.092648	0.091820	0.087405	0.080262	0.080767	0.074869	0.075537	0.071985	0.000809	0.000809
-225.0	0.267685	0.180060	0.139729	0.123819	0.132259	0.127903	0.115744	0.099461	0.110728	0.111724	0.105797	0.092353	0.099789	0.084253	0.095072	0.079514	0.006338	0.006338
-200.0	0.330150	0.217074	0.163945	0.141611	0.155443	0.157556	0.144251	0.117092	0.125433	0.133807	0.134320	0.103887	0.122472	0.100554	0.110603	0.099432	-0.001852	-0.001852
-175.0	0.408730	0.269484	0.200854	0.162469	0.173359	0.191012	0.186478	0.153116	0.140854	0.147940	0.156369	0.137348	0.133445	0.129211	0.131907	0.114820	0.007606	0.007606
-150.0	0.503510	0.345448	0.262578	0.197960	0.187486	0.215604	0.226852	0.208004	0.182958	0.172167	0.168795	0.169549	0.173375	0.146065	0.156035	0.152036	-0.003586	-0.003586
-125.0	0.611171	0.450838	0.361308	0.269006	0.219695	0.229871	0.244301	0.248369	0.247270	0.236983	0.223282	0.186616	0.200674	0.201927	0.190793	0.169810	0.009096	0.009096
-100.0	0.724357	0.583880	0.500897	0.395315	0.309191	0.271987	0.262829	0.259944	0.277583	0.291965	0.297254	0.269838	0.238685	0.219042	0.233273	0.237315	-0.004771	-0.004771
-75.0	0.832110	0.731161	0.668748	0.576490	0.482289	0.405485	0.364982	0.324112	0.303094	0.305892	0.311950	0.329380	0.342853	0.324423	0.298132	0.268839	0.009548	0.009548
-50.0	0.921540	0.868184	0.834079	0.778344	0.713569	0.644351	0.600369	0.544268	0.483188	0.447871	0.422840	0.376532	0.365574	0.368294	0.385140	0.394594	-0.003238	-0.003238
-25.0	0.980419	0.965725	0.956131	0.939488	0.918737	0.893464	0.876078	0.851454	0.818601	0.794002	0.773677	0.718685	0.667805	0.617122	0.574336	0.534141	0.003153	0.003153
0.0	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
25.0	0.977183	0.961987	0.952121	0.935211	0.914298	0.888941	0.871499	0.846780	0.813899	0.789303	0.768977	0.713963	0.663163	0.612534	0.569883	0.529805	-0.001328	-0.001328
50.0	0.915313	0.861153	0.826633	0.770588	0.705764	0.636693	0.592812	0.536810	0.476034	0.440968	0.416127	0.370229	0.359716	0.362695	0.379770	0.389270	-0.005205	-0.005205
75.0	0.823344	0.721607	0.658836	0.566523	0.472691	0.396508	0.356373	0.315880	0.295447	0.298597	0.304879	0.322598	0.336274	0.317880	0.291773	0.262665	0.006699	0.006699
100.0	0.713635	0.572704	0.489600	0.384414	0.299169	0.262925	0.254254	0.251764	0.269869	0.284438	0.289820	0.262520	0.231691	0.212318	0.226838	0.230928	-0.006510	-0.006510
125.0	0.599128	0.438887	0.349572	0.258111	0.210014	0.221132	0.235932	0.240219	0.239413	0.229269	0.215684	0.179384	0.193842	0.195205	0.184253	0.163462	0.007108	0.007108
150.0	0.490749	0.333386	0.251061	0.187577	0.178364	0.207164	0.218599	0.199895	0.175219	0.164671	0.161479	0.162572	0.166611	0.139495	0.149727	0.145814	-0.004958	-0.004958
175.0	0.395771	0.257752	0.189923	0.152771	0.164762	0.182844	0.178415	0.145300	0.133530	0.140843	0.149384	0.130608	0.126992	0.122974	0.125812	0.108921	0.006183	0.006183
200.0	0.317398	0.205923	0.153750	0.132612	0.147325	0.149745	0.136568	0.109781	0.118573	0.127077	0.127635	0.097583	0.116363	0.094651	0.104854	0.093853	-0.002876	-0.002876
225.0	0.255430	0.169611	0.130301	0.115494	0.124635	0.120554	0.108570	0.092708	0.104304	0.105385	0.099514	0.086514	0.094020	0.078802	0.089652	0.074349	0.005369	0.005369
250.0	0.207557	0.142150	0.111962	0.098859	0.102769	0.099172	0.091111	0.080433	0.086677	0.085927	0.081589	0.074858	0.075422	0.069827	0.070506	0.067212	0.000141	0.000141
275.0	0.170579	0.119864	0.095881	0.083700	0.085096	0.083002	0.077413	0.068591	0.071789	0.071634	0.069063	0.062427	0.063786	0.058188	0.059798	0.055674	0.005666	0.005666
300.0	0.141735	0.101076	0.081593	0.070953	0.071332	0.069779	0.065490	0.058236	0.060221	0.060158	0.058292	0.052593	0.053791	0.049032	0.050457	0.046829	0.003929	0.003929
325.0	0.118601	0.085405	0.069385	0.060271	0.060156	0.058880	0.055458	0.049478	0.050805	0.050745	0.049293	0.044496	0.045465	0.041490	0.042660	0.039590	0.003583	0.003583
350.0	0.099755	0.072357	0.059069	0.051292	0.050933	0.049853	0.047066	0.042100	0.043025	0.042960	0.041793	0.037760	0.038535	0.035212	0.036163	0.033581	0.003128	0.003128
375.0	0.084261	0.061467	0.050371	0.043738	0.043265	0.042339	0.040040	0.035890	0.036552	0.036484	0.035529	0.032130	0.032752	0.029964	0.030739	0.028565	0.002761	0.002761
400.0	0.071440	0.052358	0.043040	0.037376	0.036859	0.036062	0.034148	0.030661	0.031142	0.031074	0.030284	0.027409	0.027911	0.025563	0.026198	0.024361	0.002425	0.002425
425.0	0.060780	0.044721	0.036860	0.032014	0.031491	0.030802	0.029199	0.026256	0.026608	0.026542	0.025882	0.023444	0.023851	0.021865	0.022390	0.020833	0.002128	0.002128
450.0	0.051884	0.038311	0.031652	0.027494	0.026983	0.026384	0.025035	0.022543	0.022803	0.022738	0.022182	0.020108	0.020440	0.018755	0.019188	0.017865	0.001866	0.001866
475.0	0.044436	0.032925	0.027264	0.023688	0.023196	0.022671	0.021529	0.019411	0.019603	0.019541	0.019072	0.017301	0.017571	0.016137	0.016496	0.015369	0.001640	0.001640
500.0	0.038185	0.028393	0.023569	0.020486	0.020018	0.019552	0.018578	0.016772	0.016911	0.016853	0.016454	0.014939	0.015159	0.013934	0.014232	0.013268	0.001444	0.001444
525.0	0.032925	0.024576	0.020455	0.017794	0.017354	0.016937	0.016102	0.014555	0.014651	0.014595	0.014253	0.012952	0.013131	0.012082	0.012329	0.011504	0.001283	0.001283
550.0	0.028484	0.021353	0.017826	0.015527	0.015118	0.014745	0.014028	0.012699	0.012761	0.012706	0.012411	0.011289	0.011431	0.010529	0.010733	0.010023	0.001152	0.001152
575.0	0.024722	0.018618	0.015595	0.013607	0.013230	0.012898	0.012280	0.011136	0.011174	0.011120	0.010866	0.009896	0.010009	0.009231	0.009399	0.008787	0.001074	0.001074
600.0	0.021521	0.016284	0.013687	0.011963	0.011617	0.011318	0.010784	0.009797	0.009816	0.009764	0.009543	0.008702	0.008790	0.008117	0.008255	0.007724	0.000994	0.000994
625.0	0.018784	0.014278	0.012038	0.010537	0.010216	0.009945	0.009481	0.008625	0.008627	0.008577	0.008384	0.007652	0.007721	0.007137	0.007251	0.006791	0.000895	0.000895
650.0	0.016431	0.012538	0.010600	0.009286	0.008985	0.008738	0.008332	0.007588	0.007579	0.007531	0.007364	0.006728	0.006782	0.006276	0.006369	0.005970	0.000798	0.000798
675.0	0.014397	0.011021	0.009335	0.008179	0.007897	0.007673	0.007320	0.006673	0.006657	0.006614	0.006469	0.005915	0.005958	0.005517	0.005595	0.005248	0.000707	0.000707
700.0	0.012631	0.009690	0.008218	0.007198	0.006937	0.006737	0.006430	0.005868	0.005850	0.005811	0.005684	0.005200	0.005234	0.004850	0.004916	0.004613	0.000625	0.000625
725.0	0.011091	0.008519	0.007231	0.006330	0.006092	0.005917	0.005652	0.005162	0.005140	0.005105	0.004994	0.004570	0.004599	0.004263	0.004319	0.004055	0.000551	0.000551
750.0	0.009743	0.007489	0.006358	0.005563	0.005350	0.005199	0.004968	0.004539	0.004516	0.004484	0.004389	0.004017	0.004041	0.003747	0.003796	0.003563	0.000485	0.000485
775.0	0.008561	0.006582	0.005589	0.004889	0.004701	0.004568	0.004367	0.003990	0.003968	0.003940	0.003857	0.003530	0.003551	0.003293	0.003336	0.003131	0.000426	0.000426
800.0	0.007523	0.005785	0.004912	0.004297	0.004131	0.004015	0.003838	0.003506	0.003486	0.003463	0.003390	0.003102	0.003121	0.002894	0.002931	0.002752	0.000375	0.000375
825.0	0.006611	0.005084	0.004317	0.003776	0.003630	0.003528	0.003373	0.003082	0.003064	0.003043	0.002979	0.002726	0.002743	0.002543	0.002576	0.002418	0.000329	0.000329
850.0	0.005810	0.004468	0.003794	0.003318	0.003190	0.003101	0.002964	0.002708	0.002692	0.002674	0.002618	0.002396	0.002410	0.002235	0.002264	0.002125	0.000289	0.000289
875.0	0.005106	0.003926	0.003334	0.002916	0.002803	0.002725	0.002605	0.002380	0.002366	0.002350	0.002301	0.002105	0.002118	0.001964	0.001990	0.001867	0.000254	0.000254
900.0	0.004487	0.003450	0.002930	0.002563	0.002464	0.002395	0.002289	0.002091	0.002079	0.002065	0.002022	0.001850	0.001862	0.001726	0.001749	0.001641	0.000223	0.000223
925.0	0.003943	0.003032	0.002575	0.002252	0.002165	0.002104	0.002012	0.001838	0.001827	0.001815	0.001777	0.001626	0.001636	0.001517	0.001537	0.001442	0.000196	0.000196
950.0	0.003465	0.002665	0.002263	0.001979	0.001903	0.001849	0.001768	0.001615	0.001606	0.001595	0.001562	0.001429	0.001438	0.001333	0.001350	0.001267	0.000172	0.000172
975.0	0.003045	0.002342	0.001989	0.001739	0.001672	0.001625	0.001554	0.001419	0.001411	0.001402	0.001372	0.001256	0.001263	0.001171	0.001187	0.001114	0.000151	0.000151
1000.0	0.002676	0.002058	0.001748	0.001529	0.001469	0.001428	0.001366	0.001247	0.001240	0.001232	0.001206	0.001104	0.001110	0.001029	0.001043	0.000979	0.000133	0.000133
1025.0	0.002352	0.001809	0.001536	0.001343	0.001291	0.001255	0.001200	0.001096	0.001090	0.001083	0.001060	0.000970	0.000976	0.000905	0.000917	0.000860	0.000117	0.000117
1050.0	0.002067	0.001589	0.001350	0.001180	0.001135	0.001103	0.001055	0.000963	0.000958	0.000951	0.000931	0.000852	0.000857	0.000795	0.000805	0.000756	0.000103	0.000103
1075.0	0.001816	0.001397	0.001186	0.001037	0.000997	0.000969	0.000927	0.000847	0.000842	0.000836	0.000819	0.000749	0.000754	0.000699	0.000708	0.000664	0.000090	0.000090
1100.0	0.001596	0.001227	0.001042	0.000912	0.000876	0.000852	0.000814	0.000744	0.000740	0.000735	0.000719	0.000658	0.000662	0.000614	0.000622	0.000584	0.000079	0.000079
1125.0	0.001403	0.001079	0.000916	0.000801	0.000770	0.000749	0.000716	0.000654	0.000650	0.000646	0.000632	0.000578	0.000582	0.000540	0.000547	0.000513	0.000070	0.000070
1150.0	0.001233	0.000948	0.000805	0.000704	0.000677	0.000658	0.000629	0.000575	0.000571	0.000567	0.000556	0.000508	0.000511	0.000474	0.000480	0.000451	0.000061	0.000061
1175.0	0.001083	0.000833	0.000707	0.000619	0.000595	0.000578	0.000553	0.000505	0.000502	0.000499	0.000488	0.000447	0.000449	0.000417	0.000422	0.000396	0.000054	0.000054
1200.0	0.000952	0.000732	0.000622	0.000544	0.000523	0.000508	0.000486	0.000444	0.000441	0.000438	0.000429	0.000393	0.000395	0.000366	0.000371	0.000348	0.000047	0.000047
1225.0	0.000837	0.000643	0.000546	0.000478	0.000459	0.000447	0.000427	0.000390	0.000388	0.000385	0.000377	0.000345	0.000347	0.000322	0.000326	0.000306	0.000042	0.000042
1250.0	0.000735	0.000565	0.000480	0.000420	0.000404	0.000392	0.000375	0.000343	0.000341	0.000338	0.000331	0.000303	0.000305	0.000283	0.000287	0.000269	0.000037	0.000037
1275.0	0.000646	0.000497	0.000422	0.000369	0.000355	0.000345	0.000330	0.000301	0.000299	0.000297	0.000291	0.000266	0.000268	0.000249	0.000252	0.000236	0.000032	0.000032
1300.0	0.000568	0.000437	0.000371	0.000324	0.000312	0.000303	0.000290	0.000265	0.000263	0.000261	0.000256	0.000234	0.000236	0.000218	0.000221	0.000208	0.000028	0.000028
1325.0	0.000499	0.000384	0.000326	0.000285	0.000274	0.000266	0.000255	0.000233	0.000231	0.000230	0.000225	0.000206	0.000207	0.000192	0.000194	0.000183	0.000025	0.000025
1350.0	0.000439	0.000337	0.000286	0.000250	0.000241	0.000234	0.000224	0.000204	0.000203	0.000202	0.000198	0.000181	0.000182	0.000169	0.000171	0.000160	0.000022	0.000022
1375.0	0.000385	0.000296	0.000252	0.000220	0.000212	0.000206	0.000197	0.000180	0.000179	0.000177	0.000174	0.000159	0.000160	0.000148	0.000150	0.000141	0.000019	0.000019
1400.0	0.000339	0.000260	0.000221	0.000193	0.000186	0.000181	0.000173	0.000158	0.000157	0.000156	0.000153	0.000140	0.000141	0.000130	0.000132	0.000124	0.000017	0.000017
1425.0	0.000298	0.000229	0.000194	0.000170	0.000163	0.000159	0.000152	0.000139	0.000138	0.000137	0.000134	0.000123	0.000123	0.000114	0.000116	0.000109	0.000015	0.000015
1450.0	0.000262	0.000201	0.000171	0.000149	0.000144	0.000140	0.000133	0.000122	0.000121	0.000120	0.000118	0.000108	0.000109	0.000101	0.000102	0.000096	0.000013	0.000013
1475.0	0.000230	0.000177	0.000150	0.000131	0.000126	0.000123	0.000117	0.000107	0.000107	0.000106	0.000104	0.000095	0.000095	0.000088	0.000090	0.000084	0.000011	0.000011
1500.0	0.000202	0.000155	0.000132	0.000115	0.000111	0.000108	0.000103	0.000094	0.000094	0.000093	0.000091	0.000083	0.000084	0.000078	0.000079	0.000074	0.000010	0.000010
1525.0	0.000178	0.000137	0.000116	0.000101	0.000097	0.000095	0.000091	0.000083	0.000082	0.000082	0.000080	0.000073	0.000074	0.000068	0.000069	0.000065	0.000009	0.000009
1550.0	0.000156	0.000120	0.000102	0.000089	0.000086	0.000083	0.000080	0.000073	0.000072	0.000072	0.000070	0.000064	0.000065	0.000060	0.000061	0.000057	0.000008	0.000008
1575.0	0.000137	0.000105	0.000090	0.000078	0.000075	0.000073	0.000070	0.000064	0.000064	0.000063	0.000062	0.000057	0.000057	0.000053	0.000053	0.000050	0.000007	0.000007
1600.0	0.000120	0.000093	0.000079	0.000069	0.000066	0.000064	0.000061	0.000056	0.000056	0.000055	0.000054	0.000050	0.000050	0.000046	0.000047	0.000044	0.000006	0.000006
1625.0	0.000106	0.000081	0.000069	0.000060	0.000058	0.000057	0.000054	0.000049	0.000049	0.000049	0.000048	0.000044	0.000044	0.000041	0.000041	0.000039	0.000005	0.000005
1650.0	0.000093	0.000072	0.000061	0.000053	0.000051	0.000050	0.000047	0.000043	0.000043	0.000043	0.000042	0.000038	0.000039	0.000036	0.000036	0.000034	0.000005	0.000005
1675.0	0.000082	0.000063	0.000053	0.000047	0.000045	0.000044	0.000042	0.000038	0.000038	0.000038	0.000037	0.000034	0.000034	0.000031	0.000032	0.000030	0.000004	0.000004
1700.0	0.000072	0.000055	0.000047	0.000041	0.000039	0.000038	0.000037	0.000034	0.000033	0.000033	0.000032	0.000030	0.000030	0.000028	0.000028	0.000026	0.000004	0.000004
1725.0	0.000063	0.000049	0.000041	0.000036	0.000035	0.000034	0.000032	0.000029	0.000029	0.000029	0.000028	0.000026	0.000026	0.000024	0.000025	0.000023	0.000003	0.000003
1750.0	0.000056	0.000043	0.000036	0.000032	0.000031	0.000030	0.000028	0.000026	0.000026	0.000026	0.000025	0.000023	0.000023	0.000021	0.000022	0.000020	0.000003	0.000003
1775.0	0.000048	0.000037	0.000032	0.000028	0.000027	0.000026	0.000025	0.000023	0.000022	0.000022	0.000022	0.000020	0.000020	0.000019	0.000019	0.000018	0.000002	0.000002
1800.0	0.000044	0.000034	0.000029	0.000025	0.000024	0.000024	0.000023	0.000021	0.000021	0.000020	0.000020	0.000018	0.000018	0.000017	0.000017	0.000016	0.000002	0.000002
1825.0	0.000021	0.000016	0.000013	0.000012	0.000011	0.000011	0.000010	0.000010	0.000010	0.000009	0.000009	0.000008	0.000009	0.000008	0.000008	0.000008	0.000001	0.000001
